vcc,status1,vpd,status2,txno,acc_z,p,vbat,t,rssi,rh,id,acc_y,acc_x,timestamp
2733,1100,669,0,691,1159,1028.09,3875,14.47,910,91.57,0.79,59,-153,2017-03-14T09:52:31.874Z
2742,1100,580,0,690,1158,1028.13,3875,14.43,910,91.7,0.79,62,-152,2017-03-14T09:46:36.867Z
2748,1100,454,0,689,1167,1028.1,3875,14.41,910,91.79,0.79,56,-157,2017-03-14T09:40:40.609Z
2756,1001100,435,0,688,1161,1028.13,3875,14.4,910,91.84,0.79,54,-157,2017-03-14T09:34:52.511Z
2768,1100,589,0,687,1167,1028.13,3875,14.41,910,91.84,0.79,56,-162,2017-03-14T09:28:45.915Z
2777,1001100,642,0,686,1176,1028.14,3880,14.36,910,91.96,0.79,64,-154,2017-03-14T09:22:49.047Z
2789,1001100,627,0,685,1176,1028.12,3875,14.33,910,92.08,0.79,64,-157,2017-03-14T09:16:53.297Z
2815,1001100,381,0,683,1172,1028.09,3875,14.26,910,92.4,0.79,63,-159,2017-03-14T09:04:59.823Z
2830,1001100,337,0,682,1176,1028.19,3875,14.25,910,92.54,0.79,59,-160,2017-03-14T08:59:04.737Z
2847,1001100,366,0,681,1180,1028.24,3875,14.22,910,92.67,0.79,60,-162,2017-03-14T08:53:07.437Z
2859,1001100,377,0,680,1185,1028.13,3880,14.2,910,92.86,0.79,57,-164,2017-03-14T08:47:12.876Z
2876,101100,314,0,679,1191,1028.16,3875,14.15,120,93.17,0.79,55,-160,2017-03-14T08:41:14.818Z
2871,1100,276,0,678,1196,1028.15,3880,14.09,120,93.31,0.79,107,-178,2017-03-14T08:35:20.730Z
2874,1001100,275,0,677,1193,1028.17,3880,13.99,620,93.23,0.79,57,-164,2017-03-14T08:29:23.041Z
2885,1100,301,0,676,1198,1028.2,3875,13.97,620,93.38,0.79,59,-168,2017-03-14T08:23:32.970Z
2891,1001100,253,0,675,1199,1028.23,3871,13.96,620,93.45,0.79,56,-170,2017-03-14T08:17:32.311Z
2903,1100,244,0,674,1198,1028.12,3875,13.92,620,93.6,0.79,51,-173,2017-03-14T08:11:35.579Z
2909,1100,220,0,673,1191,1028.1,3875,13.91,620,93.67,0.79,51,-176,2017-03-14T08:05:39.414Z
2912,1100,228,0,672,1200,1028.01,3880,13.89,620,93.77,0.79,54,-175,2017-03-14T07:59:42.497Z
2917,1100,199,0,671,1203,1028.17,3880,13.85,620,93.9,0.79,52,-177,2017-03-14T07:53:46.934Z
2920,1100,166,0,670,1199,1028.22,3875,13.84,620,93.98,0.79,51,-175,2017-03-14T07:47:51.770Z
2909,1001100,111,0,667,1196,1028.48,3875,13.77,620,94.04,0.79,56,-176,2017-03-14T07:30:07.816Z
2885,1001100,116,0,666,1191,1028.37,3880,13.76,620,93.89,0.79,56,-168,2017-03-14T07:24:10.790Z
2865,1100,98,0,665,1183,1028.36,3880,13.72,620,93.41,0.79,55,-160,2017-03-14T07:18:09.268Z
2859,1001100,93,0,664,1183,1028.29,3880,13.63,620,93.13,0.79,60,-159,2017-03-14T07:12:13.326Z
2871,1100,77,0,663,1193,1028.36,3880,13.62,620,93.21,0.79,57,-161,2017-03-14T07:06:17.089Z
2876,1100,83,0,662,1187,1028.34,3880,13.62,620,93.3,0.79,62,-167,2017-03-14T07:00:19.483Z
2879,1100,61,0,661,1191,1028.29,3880,13.6,620,93.35,0.79,54,-165,2017-03-14T06:54:23.126Z
2882,1100,39,0,660,1190,1028.24,3880,13.6,620,93.41,0.79,56,-162,2017-03-14T06:48:26.169Z
2888,1100,30,0,659,1191,1028.26,3880,13.6,620,93.44,0.79,56,-164,2017-03-14T06:42:29.369Z
2897,1100,21,0,658,1191,1028.22,3880,13.6,620,93.47,0.79,56,-173,2017-03-14T06:36:36.967Z
2900,1100,17,0,657,1196,1028.25,3880,13.58,620,93.56,0.79,48,-172,2017-03-14T06:30:36.707Z
2906,1100,8,0,656,1191,1028.19,3880,13.56,620,93.61,0.79,55,-175,2017-03-14T06:24:38.179Z
2912,1100,5,0,655,1196,1028.22,3875,13.57,620,93.63,0.79,56,-177,2017-03-14T06:18:42.054Z
2917,1100,3,0,654,1203,1028.19,3880,13.57,620,93.7,0.79,56,-183,2017-03-14T06:12:45.470Z
2920,1100,2,0,653,1200,1028.35,3880,13.57,620,93.76,0.79,52,-177,2017-03-14T06:06:49.747Z
2926,1100,0,0,652,1200,1028.37,3880,13.57,620,93.78,0.79,60,-170,2017-03-14T06:00:55.056Z
2932,1100,0,0,651,1199,1028.26,3880,13.56,620,93.84,0.79,51,-175,2017-03-14T05:54:56.141Z
2935,1100,0,0,650,1200,1028.31,3880,13.57,620,93.89,0.79,54,-162,2017-03-14T05:49:04.884Z
2944,1100,0,0,649,1204,1028.42,3875,13.56,620,93.97,0.79,55,-169,2017-03-14T05:43:02.861Z
2947,1100,0,0,647,1203,1028.41,3871,13.56,620,94.02,0.79,59,-152,2017-03-14T05:31:10.034Z
2956,1100,0,0,646,1206,1028.3,3880,13.56,620,94.06,0.79,56,-152,2017-03-14T05:25:13.638Z
2958,1100,0,0,645,1208,1028.28,3875,13.56,620,94.1,0.79,57,-148,2017-03-14T05:19:17.772Z
2964,1100,0,0,644,1207,1028.28,3880,13.57,620,94.1,0.79,63,-153,2017-03-14T05:13:22.866Z
2964,1100,0,0,643,1212,1028.33,3880,13.55,620,94.15,0.79,62,-148,2017-03-14T05:07:25.179Z
2970,1100,0,0,642,1209,1028.28,3880,13.54,620,94.19,0.79,63,-146,2017-03-14T05:01:34.475Z
2973,1100,0,0,641,1215,1028.03,3880,13.53,620,94.21,0.79,60,-144,2017-03-14T04:55:36.613Z
2979,1100,0,0,639,1219,1027.69,3880,13.53,620,94.28,0.79,60,-143,2017-03-14T04:43:41.003Z
2985,1100,0,0,638,1212,1027.79,3880,13.53,620,94.3,0.79,63,-141,2017-03-14T04:37:51.557Z
2991,1100,1,0,637,1215,1027.89,3880,13.53,620,94.32,0.79,63,-141,2017-03-14T04:31:48.828Z
2997,1100,1,0,636,1216,1027.99,3880,13.51,620,94.44,0.79,67,-148,2017-03-14T04:25:53.717Z
2997,1100,1,0,635,1217,1028,3880,13.51,620,94.49,0.79,63,-143,2017-03-14T04:20:02.361Z
2997,1100,1,0,634,1220,1028.04,3880,13.48,620,94.57,0.79,64,-149,2017-03-14T04:14:06.724Z
2997,1100,1,0,633,1219,1028.1,3880,13.48,620,94.57,0.79,67,-148,2017-03-14T04:08:05.863Z
2997,1100,1,0,632,1219,1028.13,3880,13.47,620,94.63,0.79,68,-153,2017-03-14T04:02:10.632Z
2997,1100,1,0,631,1224,1028.18,3880,13.46,620,94.68,0.79,67,-151,2017-03-14T03:56:14.607Z
2997,1100,1,0,630,1220,1028.2,3880,13.45,620,94.76,0.79,68,-153,2017-03-14T03:50:19.623Z
2997,1100,1,0,629,1225,1028.27,3880,13.45,620,94.79,0.79,63,-153,2017-03-14T03:44:23.479Z
2997,1100,1,0,628,1228,1028.29,3880,13.44,620,94.83,0.79,67,-153,2017-03-14T03:38:28.017Z
2997,1100,1,0,627,1225,1028.33,3880,13.43,620,94.9,0.79,67,-157,2017-03-14T03:32:33.282Z
2997,1100,1,0,626,1215,1028.43,3880,13.43,620,94.94,0.79,65,-157,2017-03-14T03:26:44.076Z
2997,1100,1,0,624,1230,1028.49,3880,13.41,620,95.05,0.79,67,-157,2017-03-14T03:14:47.252Z
2997,1100,1,0,623,1232,1028.52,3880,13.41,620,95.08,0.79,65,-160,2017-03-14T03:08:53.031Z
2997,1100,1,0,622,1235,1028.55,3880,13.4,620,95.16,0.79,67,-167,2017-03-14T03:03:02.428Z
2997,1100,1,0,621,1231,1028.62,3880,13.4,620,95.21,0.79,65,-161,2017-03-14T02:57:07.648Z
2997,1100,1,0,620,1235,1028.61,3880,13.4,620,95.25,0.79,63,-162,2017-03-14T02:51:10.573Z
2997,1100,1,0,619,1230,1028.72,3880,13.39,620,95.33,0.79,63,-164,2017-03-14T02:45:13.091Z
2997,1100,1,0,618,1232,1028.68,3880,13.39,620,95.37,0.79,57,-169,2017-03-14T02:39:16.722Z
2997,1100,1,0,617,1233,1028.73,3880,13.39,620,95.38,0.79,57,-173,2017-03-14T02:33:27.106Z
2997,1100,2,0,615,1233,1028.88,3880,13.41,620,95.4,0.79,62,-165,2017-03-14T02:21:33.274Z
2997,1100,1,0,613,1232,1028.89,3884,13.44,620,95.4,0.79,62,-170,2017-03-14T02:09:42.561Z
2997,1100,1,0,612,1235,1028.87,3884,13.44,620,95.42,0.79,56,-172,2017-03-14T02:03:47.297Z
2997,1100,1,0,611,1235,1028.94,3875,13.48,620,95.42,0.79,51,-185,2017-03-14T01:57:53.522Z
2997,1100,1,0,610,1233,1029.03,3880,13.48,620,95.44,0.79,54,-173,2017-03-14T01:52:01.551Z
2997,1100,1,0,609,1238,1029.05,3880,13.52,620,95.44,0.79,56,-177,2017-03-14T01:46:04.540Z
2997,1100,1,0,608,1240,1029.19,3880,13.53,620,95.49,0.79,51,-180,2017-03-14T01:40:09.115Z
2997,1100,1,0,607,1240,1029.39,3880,13.54,620,95.49,0.79,49,-185,2017-03-14T01:34:16.431Z
2997,1100,1,0,606,1255,1029.43,3880,13.55,620,95.57,0.79,39,-213,2017-03-14T01:28:22.876Z
2997,1100,1,0,605,1248,1029.46,3880,13.56,620,95.6,0.79,46,-200,2017-03-14T01:22:28.603Z
2997,1100,2,0,604,1251,1029.48,3884,13.58,620,95.64,0.79,44,-208,2017-03-14T01:16:40.080Z
2997,1100,2,0,602,1248,1029.48,3875,13.61,620,95.73,0.79,39,-207,2017-03-14T01:04:50.279Z
2997,1100,2,0,601,1249,1029.51,3880,13.62,620,95.79,0.79,28,-223,2017-03-14T00:58:53.360Z
2997,1100,2,0,600,1254,1029.68,3880,13.65,620,95.86,0.79,28,-231,2017-03-14T00:53:00.015Z
2997,1100,2,0,599,1260,1029.8,3880,13.67,620,95.95,0.79,30,-240,2017-03-14T00:47:08.049Z
2997,1100,2,0,598,1259,1029.86,3880,13.69,620,96.11,0.79,34,-241,2017-03-14T00:41:20.027Z
2997,1100,2,0,597,1264,1029.97,3880,13.69,620,96.16,0.79,31,-241,2017-03-14T00:35:24.461Z
2997,1100,2,0,596,1273,1029.88,3884,13.69,620,96.34,0.79,44,-239,2017-03-14T00:29:35.964Z
2997,101100,2,0,595,1279,1030.08,3880,13.7,620,96.42,0.79,46,-244,2017-03-14T00:23:39.579Z
2997,1100,2,0,594,1284,1030.15,3884,13.71,620,96.55,0.79,73,-191,2017-03-14T00:17:48.643Z
2997,1100,2,0,593,1278,1030.22,3880,13.71,620,96.72,0.79,87,-177,2017-03-14T00:11:57.750Z
2997,1100,3,0,592,1286,1030.27,3884,13.72,620,96.83,0.79,96,-176,2017-03-14T00:06:12.941Z
2997,1100,3,0,591,1284,1030.32,3884,13.73,620,96.94,0.79,96,-173,2017-03-14T00:00:18.303Z
2997,1100,3,0,590,1276,1030.22,3884,13.73,620,97.09,0.79,92,-173,2017-03-13T23:54:28.998Z
2997,1100,3,0,589,1294,1030.13,3880,13.74,620,97.17,0.79,119,-159,2017-03-13T23:48:39.683Z
2997,1100,3,0,587,1279,1030.38,3884,13.76,620,97.24,0.79,111,-161,2017-03-13T23:37:02.997Z
2997,1100,3,0,586,1295,1030.3,3884,13.77,620,97.24,0.79,97,-170,2017-03-13T23:31:12.575Z
2997,101100,3,0,585,1302,1030.33,3875,13.77,620,97.24,0.79,104,-157,2017-03-13T23:25:30.991Z
2997,1100,3,0,584,1276,1030.29,3880,13.8,620,97.17,0.79,71,-208,2017-03-13T23:19:32.566Z
2997,1100,2,0,582,1279,1030.24,3875,13.8,620,97.09,0.79,51,-234,2017-03-13T23:07:51.287Z
2997,1100,3,0,581,1279,1030.15,3884,13.8,620,97.05,0.79,44,-240,2017-03-13T23:02:01.457Z
2997,1100,3,0,580,1272,1030.08,3871,13.8,620,97,0.79,38,-242,2017-03-13T22:56:09.565Z
2997,1100,2,0,579,1271,1030.07,3884,13.81,620,96.9,0.79,33,-240,2017-03-13T22:50:18.040Z
2997,1100,2,0,578,1270,1030.04,3884,13.82,620,96.85,0.79,33,-244,2017-03-13T22:44:28.364Z
2997,1100,2,0,577,1263,1030.08,3880,13.83,620,96.79,0.79,31,-241,2017-03-13T22:38:34.663Z
2997,1100,2,0,576,1254,1029.86,3884,13.85,620,96.7,0.79,32,-232,2017-03-13T22:32:42.752Z
2997,1100,2,0,575,1260,1029.8,3884,13.85,620,96.71,0.79,30,-229,2017-03-13T22:26:55.518Z
2997,1100,2,0,574,1255,1029.8,3884,13.86,620,96.68,0.79,35,-232,2017-03-13T22:20:57.368Z
2997,1100,2,0,573,1254,1029.72,3884,13.85,620,96.6,0.79,32,-220,2017-03-13T22:15:04.514Z
2997,1100,2,0,572,1252,1029.64,3884,13.87,620,96.56,0.79,39,-217,2017-03-13T22:09:11.476Z
2997,1100,2,0,571,1240,1029.65,3880,13.87,620,96.51,0.79,33,-204,2017-03-13T22:03:18.792Z
2997,1100,2,0,570,1248,1029.65,3880,13.88,620,96.43,0.79,44,-193,2017-03-13T21:57:25.569Z
2997,1100,2,0,569,1235,1029.64,3884,13.9,620,96.34,0.79,54,-185,2017-03-13T21:51:32.976Z
2997,1100,2,0,568,1235,1029.76,3884,13.91,620,96.27,0.79,48,-189,2017-03-13T21:45:38.211Z
2997,1100,2,0,567,1238,1029.66,3880,13.92,620,96.18,0.79,48,-181,2017-03-13T21:39:45.150Z
2997,1100,1,0,566,1241,1029.69,3884,13.92,620,96.11,0.79,56,-176,2017-03-13T21:33:50.481Z
2997,1100,1,0,565,1238,1029.82,3884,13.96,520,95.95,0.79,63,-162,2017-03-13T21:27:56.307Z
2997,1100,1,0,564,1227,1029.72,3884,13.96,620,95.88,0.79,64,-160,2017-03-13T21:22:02.253Z
2997,1100,1,0,563,1224,1029.64,3880,13.98,620,95.74,0.79,67,-153,2017-03-13T21:16:07.895Z
2997,1100,1,0,562,1223,1029.55,3884,14,620,95.54,0.79,70,-153,2017-03-13T21:10:13.731Z
2988,1001100,1,0,560,1212,1029.39,3880,14,620,95.24,0.79,65,-145,2017-03-13T20:58:22.177Z
2961,1001100,1,0,559,1211,1029.48,3880,14.02,620,95.04,0.79,62,-151,2017-03-13T20:52:26.291Z
2938,1001100,1,0,558,1208,1029.41,3884,14.03,620,94.9,0.79,65,-153,2017-03-13T20:46:36.660Z
2915,1001100,1,0,557,1200,1029.41,3884,14.04,520,94.7,0.79,54,-177,2017-03-13T20:40:37.597Z
2862,1001100,0,0,555,1184,1029.11,3884,14.07,620,94.28,0.79,67,-159,2017-03-13T20:28:41.426Z
2838,1001100,0,0,554,1187,1029.01,3880,14.09,620,94.12,0.79,62,-153,2017-03-13T20:22:45.422Z
2809,1001100,0,0,553,1175,1028.97,3880,14.12,620,93.82,0.79,65,-159,2017-03-13T20:16:48.401Z
2753,1001100,0,0,551,1163,1028.83,3884,14.13,520,93.31,0.79,59,-157,2017-03-13T20:04:55.071Z
2724,1001100,0,0,550,1152,1028.76,3871,14.14,620,93.02,0.79,57,-153,2017-03-13T19:59:02.058Z
2695,1001100,0,0,549,1155,1028.78,3880,14.14,520,92.85,0.79,60,-151,2017-03-13T19:52:59.461Z
2589,1001100,0,0,546,1132,1028.46,3880,14.19,620,92.05,0.79,54,-153,2017-03-13T19:35:06.033Z
2545,1111100,0,0,545,1123,1028.32,3880,14.19,620,91.77,0.79,56,-154,2017-03-13T19:29:07.806Z
2463,1001100,0,0,544,1328,1027.94,3880,14.19,620,91.26,0.79,67,-193,2017-03-13T19:23:08.567Z
2431,1001100,0,0,543,1319,1027.84,3880,14.19,620,90.85,0.79,70,-200,2017-03-13T19:17:10.618Z
2399,1001100,0,0,542,1316,1027.81,3880,14.18,520,90.17,0.79,70,-199,2017-03-13T19:11:11.583Z
2378,1001100,0,0,541,1308,1027.57,3880,14.22,620,89.36,0.79,71,-207,2017-03-13T19:05:11.564Z
2355,1001100,0,0,540,1304,1027.34,3884,14.22,620,88.78,0.79,76,-201,2017-03-13T18:59:12.835Z
2329,1001100,0,0,539,1299,1027.17,3880,14.27,620,88.31,0.79,79,-199,2017-03-13T18:53:13.572Z
2311,1001100,0,0,538,1291,1027.11,3880,14.29,520,87.82,0.79,56,-205,2017-03-13T18:47:13.927Z
2276,1001100,0,0,537,1292,1026.98,3880,14.26,520,86.5,0.79,56,-208,2017-03-13T18:41:14.651Z
2255,1001100,0,0,536,1273,1026.9,3880,14.24,620,84.79,0.79,48,-208,2017-03-13T18:35:14.150Z
2244,1001100,1,0,535,1272,1026.72,3880,14.24,620,83.41,0.79,51,-209,2017-03-13T18:29:15.106Z
2229,1001100,4,0,534,1273,1026.55,3884,14.22,620,82.37,0.79,48,-204,2017-03-13T18:23:14.828Z
2217,1100,8,0,533,1270,1026.44,3880,14.22,520,80.7,0.79,44,-212,2017-03-13T18:17:22.118Z
2220,1100,20,0,532,1272,1026.48,3884,14.26,620,80.41,0.79,48,-212,2017-03-13T18:11:13.913Z
2214,1100,30,0,531,1267,1026.42,3880,14.29,520,80.18,0.79,41,-212,2017-03-13T18:05:19.672Z
2211,1100,57,0,530,1260,1026.28,3880,14.33,620,79.87,0.79,46,-209,2017-03-13T17:59:12.710Z
2214,1100,80,0,529,1273,1026.26,3880,14.39,620,79.71,0.79,40,-208,2017-03-13T17:53:13.145Z
2214,1100,108,0,528,1256,1026.26,3880,14.43,520,79.6,0.79,48,-213,2017-03-13T17:47:13.100Z
2220,1100,162,0,527,1256,1026.21,3880,14.48,520,79.6,0.79,46,-208,2017-03-13T17:41:13.106Z
2214,1100,191,0,526,1264,1026.21,3880,14.54,620,79.57,0.79,46,-210,2017-03-13T17:35:14.962Z
2211,1100,224,0,525,1272,1026.11,3880,14.6,620,79.41,0.79,48,-208,2017-03-13T17:29:14.056Z
2208,1100,284,0,524,1256,1026.05,3880,14.67,620,79.25,0.79,39,-212,2017-03-13T17:23:14.165Z
2217,1100,338,0,523,1276,1026.03,3880,14.72,620,79.19,0.79,39,-208,2017-03-13T17:17:15.053Z
2214,1100,367,0,522,1272,1025.98,3880,14.73,520,79.21,0.79,44,-208,2017-03-13T17:11:15.784Z
2214,1100,379,0,521,1276,1025.98,3880,14.73,620,79.25,0.79,52,-212,2017-03-13T17:05:15.362Z
2211,1100,388,0,520,1270,1025.84,3880,14.74,620,79.34,0.79,40,-213,2017-03-13T16:59:16.633Z
2220,1100,432,0,519,1279,1025.9,3880,14.83,620,79.34,0.79,48,-212,2017-03-13T16:53:23.218Z
2211,1100,493,0,518,1268,1025.94,3880,14.86,520,79.34,0.79,41,-205,2017-03-13T16:47:18.899Z
2217,1100,521,0,517,1267,1025.8,3880,14.88,620,79.3,0.79,41,-209,2017-03-13T16:41:19.258Z
2214,1100,508,0,516,1276,1025.81,3880,14.91,620,79.29,0.79,43,-212,2017-03-13T16:35:20.364Z
2217,1100,580,0,515,1273,1025.84,3880,14.96,620,79.02,0.79,44,-210,2017-03-13T16:29:21.924Z
2217,1100,791,0,514,1272,1025.76,3880,14.98,620,78.92,0.79,44,-208,2017-03-13T16:23:27.622Z
2220,1100,757,0,513,1278,1025.82,3880,14.98,520,79.02,0.79,46,-209,2017-03-13T16:17:28.616Z
2214,1100,789,0,512,1264,1025.84,3875,14.96,620,79.22,0.79,40,-210,2017-03-13T16:11:27.428Z
2217,1100,639,0,511,1270,1025.79,3880,14.95,620,79.36,0.79,44,-210,2017-03-13T16:05:30.137Z
2220,1100,719,0,510,1279,1025.71,3880,14.98,620,79.47,0.79,48,-210,2017-03-13T15:59:31.957Z
2217,1100,672,0,509,1270,1025.64,3880,14.99,620,79.58,0.79,48,-209,2017-03-13T15:53:28.636Z
2217,1100,440,0,508,1281,1025.42,3880,15,520,79.45,0.79,44,-207,2017-03-13T15:47:30.296Z
2214,1100,428,0,506,1276,1025.5,3880,15.11,620,78.9,0.79,44,-207,2017-03-13T15:35:37.300Z
2217,1100,605,0,505,1268,1025.52,3880,15.14,620,78.75,0.79,44,-212,2017-03-13T15:29:32.373Z
2214,1100,594,0,504,1268,1025.42,3880,15.17,620,78.43,0.79,41,-212,2017-03-13T15:23:34.931Z
2217,1100,490,0,503,1272,1025.37,3884,15.22,520,78.09,0.79,48,-212,2017-03-13T15:17:34.861Z
2214,1100,470,0,502,1272,1025.4,3880,15.32,520,77.69,0.79,39,-210,2017-03-13T15:11:38.099Z
2208,1100,717,0,501,1279,1025.33,3880,15.38,620,77.42,0.79,46,-209,2017-03-13T15:05:39.061Z
2214,1100,821,0,500,1270,1025.46,3880,15.44,620,77.44,0.79,44,-210,2017-03-13T14:59:45.928Z
2217,1100,999,0,499,1275,1025.35,3880,15.43,620,77.42,0.79,44,-213,2017-03-13T14:53:42.054Z
2211,1100,799,0,498,1270,1025.43,3880,15.43,620,77.4,0.79,46,-217,2017-03-13T14:47:44.607Z
2211,1100,913,0,497,1270,1025.51,3880,15.48,620,77.33,0.79,44,-209,2017-03-13T14:41:45.876Z
2211,1100,999,0,496,1288,1025.35,3880,15.48,620,77.38,0.79,47,-212,2017-03-13T14:35:49.187Z
2214,1100,999,0,495,1276,1025.34,3880,15.47,520,77.57,0.79,48,-212,2017-03-13T14:29:51.624Z
2217,1100,999,0,494,1287,1025.29,3880,15.51,620,77.51,0.79,47,-210,2017-03-13T14:23:53.576Z
2220,1100,999,0,493,1272,1025.28,3880,15.46,520,77.75,0.79,44,-212,2017-03-13T14:18:01.189Z
2220,1100,999,0,492,1276,1025.27,3880,15.4,620,77.97,0.79,47,-208,2017-03-13T14:12:03.914Z
2223,1100,847,0,490,1283,1025.25,3880,15.48,620,77.96,0.79,46,-208,2017-03-13T14:00:01.823Z
2223,1100,565,0,489,1273,1025.2,3880,15.53,620,77.88,0.79,48,-210,2017-03-13T13:54:03.202Z
2232,1100,999,0,488,1291,1025.11,3880,15.53,520,78.12,0.79,48,-205,2017-03-13T13:48:05.809Z
2229,1100,999,0,487,1278,1025.24,3880,15.5,620,78.35,0.79,44,-209,2017-03-13T13:42:09.450Z
2232,1100,999,0,486,1278,1025.25,3880,15.53,520,78.41,0.79,47,-210,2017-03-13T13:36:11.663Z
2235,1100,999,0,485,1279,1025.28,3880,15.57,520,78.51,0.79,49,-208,2017-03-13T13:30:14.357Z
2235,1100,935,0,484,1286,1025.32,3880,15.47,520,78.96,0.79,54,-208,2017-03-13T13:24:16.346Z
2241,1100,999,0,483,1286,1025.39,3880,15.46,620,79.14,0.79,44,-202,2017-03-13T13:18:23.417Z
2241,1100,873,0,482,1276,1025.4,3880,15.39,520,79.35,0.79,49,-208,2017-03-13T13:12:26.510Z
2241,1100,811,0,481,1276,1025.2,3880,15.41,620,79.28,0.79,48,-209,2017-03-13T13:06:23.609Z
2241,1100,999,0,480,1287,1025.1,3880,15.47,520,79.28,0.79,54,-210,2017-03-13T13:00:28.846Z
2250,1100,999,0,478,1288,1025.01,3880,15.49,620,79.38,0.79,47,-205,2017-03-13T12:48:30.791Z
2255,1100,999,0,477,1286,1025.14,3880,15.49,620,79.67,0.79,51,-207,2017-03-13T12:42:38.440Z
2261,1100,999,0,476,1286,1025.2,3880,15.49,620,79.86,0.79,51,-208,2017-03-13T12:36:36.305Z
2267,1100,999,0,474,1292,1025.33,3880,15.5,520,80.24,0.79,51,-208,2017-03-13T12:24:40.956Z
2273,1100,999,0,473,1295,1025.37,3880,15.53,520,80.31,0.79,56,-205,2017-03-13T12:18:43.950Z
2276,1001100,999,0,472,1299,1025.38,3880,15.51,620,80.54,0.79,55,-205,2017-03-13T12:12:47.112Z
2291,1100,999,0,471,1304,1025.5,3880,15.44,620,80.92,0.79,51,-205,2017-03-13T12:06:51.762Z
2288,1100,999,0,470,1291,1025.4,3880,15.44,520,81.21,0.79,48,-205,2017-03-13T12:00:52.546Z
2296,1001100,999,0,469,1292,1025.44,3880,15.37,620,81.53,0.79,51,-205,2017-03-13T11:54:56.591Z
2308,1001100,999,0,468,1304,1025.46,3880,15.34,620,81.89,0.79,75,-200,2017-03-13T11:48:59.915Z
2326,1100,999,0,467,1310,1025.5,3880,15.3,620,82.45,0.79,76,-201,2017-03-13T11:43:02.798Z
2334,1100,999,0,466,1311,1025.43,3880,15.22,620,83.06,0.79,78,-202,2017-03-13T11:37:10.034Z
2343,1001100,999,0,465,1311,1025.54,3880,15.13,620,83.78,0.79,70,-205,2017-03-13T11:31:09.980Z
2361,1001100,999,0,464,1308,1025.54,3880,15.04,620,84.37,0.79,70,-196,2017-03-13T11:25:10.355Z
2373,1100,999,0,463,1308,1025.7,3880,14.94,520,84.82,0.79,67,-207,2017-03-13T11:19:13.276Z
2375,1001100,999,0,462,1299,1025.9,3880,14.89,620,85.11,0.79,64,-208,2017-03-13T11:13:15.386Z
2387,1001100,999,0,461,1303,1025.86,3880,14.83,520,85.56,0.79,67,-201,2017-03-13T11:07:20.863Z
2431,1111100,999,0,460,1260,1026.09,3884,14.74,620,85.98,0.79,62,-201,2017-03-13T11:01:20.293Z
2516,1101100,999,0,459,1331,1026.38,3880,14.74,620,86.54,0.79,105,-181,2017-03-13T10:55:24.924Z
2537,1001100,999,0,458,1126,1026.59,3880,14.73,620,86.92,0.79,51,-145,2017-03-13T10:49:25.447Z
2566,1001100,999,0,457,1134,1026.61,3880,14.74,620,87.28,0.79,48,-149,2017-03-13T10:43:28.946Z
2601,1001100,999,0,456,1137,1026.71,3880,14.78,620,87.68,0.79,56,-154,2017-03-13T10:37:34.867Z
2642,1001100,999,0,455,1150,1026.81,3880,14.73,620,88.34,0.79,56,-144,2017-03-13T10:31:36.639Z
2692,1001100,999,0,454,1153,1027.05,3875,14.73,620,88.94,0.79,57,-153,2017-03-13T10:25:47.257Z
2753,1001100,999,0,453,1174,1027.2,3880,14.71,620,89.87,0.79,56,-157,2017-03-13T10:19:45.112Z
2818,1001100,999,0,452,1179,1027.35,3880,14.55,620,90.55,0.79,67,-154,2017-03-13T10:13:50.624Z
2897,1001100,999,0,451,1196,1027.43,3880,14.45,620,91.26,0.79,57,-168,2017-03-13T10:07:55.518Z
2994,1100,999,0,450,1219,1027.67,3880,14.34,620,91.96,0.79,63,-153,2017-03-13T10:02:02.434Z
2997,111100,999,0,449,1238,1027.85,3871,14.24,520,92.79,0.79,54,-180,2017-03-13T09:56:08.778Z
2997,101100,999,0,448,1248,1028.17,3880,14.09,620,93.82,0.79,24,-240,2017-03-13T09:50:21.664Z
2997,101100,999,0,447,1275,1028.28,3880,13.92,620,94.72,0.79,174,-160,2017-03-13T09:44:27.076Z
2997,101100,999,0,446,1302,1028.4,3884,13.83,620,95.49,0.79,222,-106,2017-03-13T09:38:38.222Z
2997,1100,999,0,445,1256,1028.59,3884,13.8,620,96.25,0.79,39,-177,2017-03-13T09:32:52.950Z
2997,1100,999,0,444,1276,1028.63,3875,13.74,620,97.05,0.79,48,-157,2017-03-13T09:27:10.636Z
2997,1100,999,0,443,1279,1028.65,3889,13.63,520,97.59,0.79,44,-148,2017-03-13T09:21:29.578Z
2997,1100,999,0,442,1296,1028.71,3889,13.58,620,98.06,0.79,55,-160,2017-03-13T09:15:49.715Z
2997,1100,894,0,441,1287,1028.69,3889,13.55,620,98.4,0.79,54,-160,2017-03-13T09:10:12.427Z
2997,1100,999,0,440,1271,1028.51,3884,13.53,620,98.56,0.79,44,-170,2017-03-13T09:04:37.352Z
2997,111100,999,0,439,1249,1028.7,3889,13.48,620,98.59,0.79,31,-178,2017-03-13T08:58:50.069Z
2997,1100,996,0,438,1311,1028.36,3884,13.43,620,98.51,0.79,206,-113,2017-03-13T08:53:04.620Z
2997,111100,999,0,437,1304,1028.25,3884,13.34,620,98.23,0.79,199,-127,2017-03-13T08:47:15.955Z
